sample_id,condition,batch
594b0f6e-9661-46b6-bd57-3a38ccad74ec,2,CPTAC-3
59966166-4dd0-4d21-9362-800fbd51f358,2,CPTAC-3
59c2ec67-d198-4ac9-a3b7-c3ea1137baa9,0,APOLLO-LUAD
59d541c5-beca-4fe5-a846-0ffc65187583,0,CPTAC-3
5a7bd024-3d92-4e64-86bd-b6eea34f6526,0,TCGA-LUAD
5a8f132f-2cbf-4564-8af3-658ebf569539,1,CPTAC-3
5aa5951f-7d96-4fef-b437-e234153ab0a7,2,CPTAC-3
5ae6a0f5-4613-450d-8be0-9a126f4eea1f,2,TCGA-LUSC
5b67aca3-b93e-4b81-8e0c-9fde02203a35,2,CPTAC-3
5b99d571-43d2-4d26-9a3b-0a299a0ce048,0,TCGA-LUAD
08d83462-5fcb-40c6-9d44-dbc42faa4df6,0,TCGA-LUAD
5bb8ce26-770f-48cc-a481-466469d34073,2,TCGA-LUSC
5bdc82d6-7854-4cc8-83da-10979c9ede05,2,CPTAC-3
5be877e7-15a7-48e6-b05a-cb1dfa39aa25,1,TCGA-LUSC
5c32fbb8-55ee-4bc9-a0db-d8ac0b04bdc4,0,TCGA-LUAD
5c3ec03d-d9eb-48e8-b132-5733dcf83131,0,TCGA-LUSC
5caf3127-967f-4d07-b49d-7126728e2048,2,TCGA-LUAD
5cd9753a-e3fd-4b7c-b62e-70636fd95d33,2,CPTAC-3
5cdfbd13-9630-48a5-9f3e-6b17658e877a,0,TCGA-LUSC
5cea4106-64fd-4d00-b978-d5ba676ded7b,2,TCGA-LUSC
5d0e6235-fe18-4081-a8f3-51e21c282303,2,TCGA-LUSC
5d65e761-0cb3-4e52-b14f-79be5850dba4,1,TCGA-LUAD
5d703777-b3db-4ed5-952b-203a5641767e,0,TCGA-LUSC
5da11eb6-0570-43e8-bb80-05fbd75bb347,0,TCGA-LUSC
5dad1e97-fad2-4865-90fd-baf08a0b0c53,0,TCGA-LUSC
5dd8168d-fe35-4a32-8520-1deaef953b10,0,TCGA-LUAD
5dff30b4-5d48-45ca-aafd-3b11a76d2914,2,CPTAC-3
5e19e9fb-6658-442f-a074-ab556962f63d,2,CPTAC-3
5eba9df8-a54a-46fc-ac89-d433c381d1f3,2,CPTAC-3
5ecc0434-948f-4f8e-99f1-cb9d30e978bf,1,CPTAC-3
5edfb99b-ef38-4f97-a59b-efea8738442c,1,TCGA-LUAD
5ee6778b-691d-4d5c-b338-92c9758c7591,2,CPTAC-3
00bc0fe4-481a-4893-b57e-d5113a6bcce2,2,TCGA-LUSC
091d2c9e-a8cb-4212-a434-7c7d4fd75f7b,1,TCGA-LUAD
5ee8c1db-8fd4-4242-9e60-5651cce2059d,1,CPTAC-3
5ef157e9-bb3d-4214-a946-f5bc2bbf74b6,0,TCGA-LUAD
5ef3c292-f498-452e-906c-b8ad23444831,1,CDDP_EAGLE-1
5f2d965a-25df-4736-a675-efeb59341a04,2,TCGA-LUAD
5f4fa91b-489e-4ac9-b685-53952f77bd7a,1,TCGA-LUAD
5f9b0a2a-cc1c-464f-8c4e-534475e98fe5,2,CPTAC-3
5fa5664e-daf5-4082-8d39-703a5d650e43,2,TCGA-LUAD
09296d1f-9877-438d-96d8-7b4cc52940dd,2,TCGA-LUAD
5faf8a12-a2aa-44f1-b099-02106766ec94,1,TCGA-LUSC
5fc2465c-ea55-4197-87d2-a3822c8164ef,2,TCGA-LUSC
601e1be4-db93-405e-96cf-1fd534af6ae2,2,CPTAC-3
61281e25-4a72-4567-b7d1-4ab5ce586235,2,TCGA-LUSC
612fb672-f06e-4cb2-a306-958b161406fb,1,CPTAC-3
093527d0-4b50-4ae4-8a69-eecc671262f8,2,CPTAC-3
614cd2d9-e7f9-4247-a38f-f4ac8fd3b484,0,TCGA-LUSC
615faed0-0fb6-417c-95ea-b4902fe179e8,2,APOLLO-LUAD
6170ecbe-9ede-4afe-b020-655a903d96aa,0,TCGA-LUSC
61761914-373e-406f-8bd9-c4c77ca0a782,2,CPTAC-3
61972b59-3834-4f86-b340-ee15b1a530ee,0,TCGA-LUSC
61e08327-b344-426c-83f6-4669fa77c3d6,0,TCGA-LUSC
624dbe76-d5ec-410f-ab2e-d8c81bc3b93d,1,CPTAC-3
6250fcd1-8327-4906-bdff-4d2c3d37e2b7,2,CPTAC-3
62560d5c-0cae-4fc7-820a-9c1236eb2c80,2,TCGA-LUAD
6267fc41-baaf-4e1e-ac39-cae1929901b2,1,CPTAC-3
62a31fe9-37df-432f-be85-8bd0f2c9437d,1,CPTAC-3
62b3b5dc-197f-4048-80c0-a6816dbc9c60,2,CPTAC-3
62b65fcd-a4ec-4248-bacc-a624ec45690c,2,CPTAC-3
6359ce06-e708-45bb-9305-6780635d17be,1,TCGA-LUSC
635fa3ba-a336-4625-ab17-d57574283299,2,CPTAC-3
09f9f414-db5b-4b54-9e8e-234bf9d7c678,0,TCGA-LUAD
63853c66-8004-4205-8c0c-9b92d02f7ea1,1,TCGA-LUSC
63a884f4-0d20-4cb5-b485-72e066b6490f,0,TCGA-LUAD
63f5b69e-2307-4be6-98e4-b0f57b6394d0,1,TCGA-LUAD
648b0d02-f264-4d88-9997-baed8f000a60,0,TCGA-LUAD
64c35a37-5b92-4e2e-831d-9bbe50401dd5,0,TCGA-LUAD
64e6bbab-b624-4a47-ba2e-16e41f9de8fd,0,CPTAC-3
6525f4e0-ba79-4576-89b3-df0ab6e45309,0,TCGA-LUAD
65339348-c64d-4fad-8caa-e14c99c4857b,1,CPTAC-3
6590155e-5fe1-460a-8ed3-a4d8516d55b2,0,TCGA-LUSC
65b87b34-fca0-4ffe-853e-1edf2cee7bbe,0,CDDP_EAGLE-1
65b91a69-f98e-49b5-8f87-667dd0aeafdf,0,TCGA-LUAD
09fc1122-9213-460a-84d4-b9bf9e3816a6,1,CPTAC-3
6602d654-29ff-4e06-9746-7f2182e3b112,1,CPTAC-3
661b6fed-d56a-452b-adaa-4b48ee9f4dbb,1,TCGA-LUAD
665a7af8-9c2d-4a31-9a22-da89fc7107b2,0,TCGA-LUAD
6661360a-3532-4876-a994-580d1bba454e,0,TCGA-LUSC
668d7295-629a-496a-b525-b5b8157baf11,0,TCGA-LUAD
66e79734-9053-4f61-9a32-bee376f5dab0,2,TCGA-LUAD
67543f50-3821-4723-842d-3924b9a32142,0,TCGA-LUAD
676b25a9-1156-4b4e-84ed-94d4d3b2250b,0,TCGA-LUSC
67935f35-b7e3-43a5-bc79-db1b858f333f,2,CPTAC-3
67a4e5b1-80d2-4258-974e-57c1dde303cb,2,TCGA-LUSC
67ae97ce-21c6-43aa-bbfe-f6020d3ef254,2,CPTAC-3
6855a406-c085-45c7-b789-981786f0c775,2,TCGA-LUAD
6856eeab-2013-4450-a936-fd647bde89ae,0,TCGA-LUSC
685ee5a5-2110-4756-a17b-aaf1b57c44ca,2,CPTAC-3
0a7d4db5-4dd8-4eb7-9798-afb3c0a7ebd7,2,CPTAC-3
6865ffe3-bf51-4f24-8028-03eedd1c4c6b,1,CPTAC-3
68b00cb6-4335-4c64-a3e0-0c29ed574480,0,TCGA-LUAD
69179b4c-05fe-4b34-adfc-4d0fa1d3c7c3,1,CPTAC-3
692a5c89-8f1a-4e23-a490-b092c6bb37c5,0,TCGA-LUAD
6938d1db-96a5-4250-9e5b-a13196bbaa67,0,TCGA-LUSC
69537a05-0fdb-4e2b-8343-ae2169965aed,2,TCGA-LUSC
69597166-3669-4a7a-a340-99e4c03b6679,2,CPTAC-3
698fc65d-aa7a-4928-8956-154a23651685,1,CPTAC-3
69918f28-2eda-43d2-83a6-024e6c047cc4,1,CPTAC-3
69933ac8-e7a7-43b6-8231-2ecb35f88d52,0,TCGA-LUAD
69a379e5-c8ba-43ed-b267-bad111c851fb,0,TCGA-LUAD
69e5ad60-4e16-4426-be6e-b82e326a7e94,1,CPTAC-3
69e97c5b-4c8a-4710-a0f6-48ebfd917f5a,1,TCGA-LUAD
69fdbfc4-16f0-40c4-8919-c4659c33ee2a,1,CGCI-HTMCP-LC
0ab4a1bc-c9e6-4ab0-9582-4b364cd029db,2,CPTAC-3
6b3887e7-fbf3-402a-bd2d-895ad964dfbe,0,TCGA-LUSC
6b6751a5-2dad-4bb4-bfae-b2239770fad8,0,TCGA-LUAD
6b8299fe-8b53-457a-9763-78175e3f8756,2,CPTAC-3
6b84bfcd-e302-41db-9128-b8e4f075a282,1,CPTAC-3
0ab50cf8-9530-4c83-830a-0e39bb0d83e2,1,CPTAC-3
6bec00ac-81d0-4f29-bb4d-99102992914c,0,TCGA-LUAD
6bff99d4-8131-4e5f-8bc8-57bb4675d580,0,TCGA-LUSC
6c20a899-c806-46d0-b744-a26e53a9cb45,1,TCGA-LUAD
6c254294-98e1-4df0-ae22-0c678095473c,0,TCGA-LUSC
6c3c1183-9eda-4379-9a1d-feb4e0fb1f01,2,CPTAC-3
6c663821-9d35-407b-bba3-73fd0aa31798,2,APOLLO-LUAD
0af62678-02f9-40a8-ac09-f72d0aa3ad3a,2,TCGA-LUSC
6c73f379-0364-42b5-a08e-0baba850aa10,1,CPTAC-3
6cb5b5a4-3ef8-4707-9a75-c1fe5f0fb24d,2,CPTAC-3
6d0c282d-43d7-44fb-94e6-25771385e326,0,TCGA-LUAD
6d44fc31-0108-45d6-bfa9-e072347b10da,2,APOLLO-LUAD
6d4fb0ff-4a4a-4158-9d75-8765f4bc8500,0,CGCI-HTMCP-LC
6d4fc521-df92-4d04-8118-d363ac31bfa8,2,TCGA-LUAD
6d67e2bf-dedc-48eb-bab7-19fca3b84323,2,CDDP_EAGLE-1
6de6d0cc-90f0-412d-80e6-c50f047d921f,1,CPTAC-3
6e46c824-acbb-4ef1-9b07-f952f89526dc,0,TCGA-LUSC
6e6328d3-251d-4b16-8990-2b43623a99c5,2,TCGA-LUSC
6e82e06c-469a-4983-9598-4fa265481d0d,1,CPTAC-3
6ed3a19f-af35-42c0-8961-3e228abc6b7f,0,TCGA-LUSC
6f0aa705-a972-4ce4-b03b-12e7b63143c0,2,CPTAC-3
6f0c63cb-fffb-4305-9e1a-ccb9ff5ea2cc,1,TCGA-LUSC
0b73f593-b6e8-4897-9b9b-f09e65e436b7,0,TCGA-LUAD
6fb30a99-d0bc-4e2d-93b5-e2f070610ca0,1,CPTAC-3
6fb6e0b6-d575-470b-aa14-7e49c26a36c8,0,TCGA-LUSC
6feef177-114c-4285-b242-481fe0aea551,0,TCGA-LUAD
6ffc039f-1a71-4ee9-adbe-97024e9ec6cf,1,CPTAC-3
7097d905-c693-4de3-bed7-0d3fdbbe3b37,0,TCGA-LUSC
7181e057-0ec7-410b-b0fe-ff8de3d14d98,0,TCGA-LUAD
71ac888b-0acc-4cfd-a21a-4c9ff8d06bf9,2,TCGA-LUAD
71bbb99c-19ce-419d-87d6-bd333c1aecf7,1,CPTAC-3
71e5c335-671e-4101-bf25-435022857498,1,CPTAC-3
0b7990e5-9649-48bc-9d89-d1aa19084ee2,2,CPTAC-3
7213c904-a65f-4061-8f3a-1357bb8c1d4d,1,CPTAC-3
723011d2-f18a-4ed3-b58e-2fe466755abe,2,APOLLO-LUAD
7234d469-f26f-463f-b5f3-e7bff3f883ca,0,CGCI-HTMCP-LC
72d9c332-92e3-4f9c-899d-1de9969b1bd6,0,TCGA-LUAD
72db648d-0ff7-418b-b7bd-590eda282f74,0,TCGA-LUAD
72f1c7d8-ed9b-4d97-abaa-5c4d6478542f,2,TCGA-LUSC
0b91d17d-de8c-495e-b094-e571111b1e03,2,TCGA-LUSC
731aa112-9104-415c-a8bc-2b87450de218,2,APOLLO-LUAD
73595ad9-e781-4866-be91-cff0bd8356e3,1,CPTAC-3
736227d9-3cee-40ed-bdec-0e88968ef179,0,TCGA-LUAD
736d8419-1f66-49d6-83c7-e37b2fbff267,1,TCGA-LUSC
739b3fc4-0924-4d13-aecc-acc93cb9f486,0,TCGA-LUAD
741148a5-d9b6-412d-9dfe-a5ccd9717de5,2,TCGA-LUSC
7429ab01-a223-4be3-9b41-99100ea06d99,2,TCGA-LUAD
0ba182bb-6f71-4648-bca3-26185d3d08eb,2,CPTAC-3
74efe20f-a90d-4818-b633-9c8a100ce5a8,0,TCGA-LUSC
752b0067-d61f-4c6f-bd71-46e0338f15de,0,TCGA-LUSC
75473987-65e2-43eb-a5bb-04cb7a40c902,1,TCGA-LUAD
756a1731-8c8d-4d96-8e22-3f382275a48b,0,CPTAC-3
75719c78-9935-40e0-bd30-1f8eec34badf,0,TCGA-LUAD
757349fd-229e-47d1-a4d3-a586e91d980f,2,CPTAC-3
758326f2-5795-4ec9-b53c-13554623d810,2,CPTAC-3
75969880-a360-4e72-afe4-752dd6f04289,2,TCGA-LUSC
0bfe52ec-dbe3-44e7-8c14-78391445537c,0,TCGA-LUSC
765f26d4-120a-459d-90c7-74a8532b407c,2,TCGA-LUAD
7671d2c4-d6da-46d5-8ef0-baab496456d2,1,TCGA-LUAD
76ac1fee-bf40-463f-a4d8-cb9affe0e7c5,2,TCGA-LUAD
76edf649-9ae5-41e6-ac2c-197fb5fc9760,2,CPTAC-3
770438e5-0b2c-4303-b7b1-9e7d679df2e9,1,CPTAC-3
775b3d76-7d09-4fc2-b85c-226a3e490bd7,2,APOLLO-LUAD
775d8f3d-31cd-4828-9294-9db94a12e690,2,CPTAC-3
77a13fe7-8524-41b6-b1b0-8f06d80f5cc4,0,TCGA-LUSC
780617e8-6a28-4774-b1e6-3135e1932327,0,TCGA-LUAD
7869bb5d-ff07-4302-9b32-f9941f1a081a,2,CPTAC-3
78af8cfb-23d2-442d-8439-f1862906f3e2,0,TCGA-LUSC
01703923-fdd7-477b-822a-e1eabb0f2404,0,CGCI-HTMCP-LC
0c212a58-9a27-4850-bb22-540502e893dc,0,TCGA-LUAD
78d70b30-8812-4802-bca7-f1b8135b9cbd,0,TCGA-LUAD
78ef6ada-3aa8-40fa-9bd6-c491dd31f96d,0,TCGA-LUSC
78f2989c-4f47-40fa-956f-18a668b02b1c,2,CPTAC-3
78f62a65-6ba7-4bd8-a579-31960b85dcdc,1,CPTAC-3
7909042c-47f9-4f3a-9591-71f8856a571d,0,TCGA-LUSC
795c5266-6d35-405c-85c8-07f5eba09bc0,1,APOLLO-LUAD
79dea54b-587d-4442-b43d-0a32f6d1ff13,2,APOLLO-LUAD
7a26df49-5d12-4dc2-b686-07e015a415b0,0,TCGA-LUAD
7a3f27a9-476d-43e2-abb8-db402f80dfcf,0,TCGA-LUAD
7a59e84b-2d4a-4148-966d-7eadeb61ef38,0,TCGA-LUAD
7a9de79e-7eaf-41f3-b7fd-bd59cbf64443,0,TCGA-LUSC
7abd9747-a947-4b15-b51c-c82cda9f065c,0,TCGA-LUAD
7acb6716-c019-4ea9-bdda-bb11da4ab4db,1,CPTAC-3
7ada7c8e-2a15-49a8-973c-4b4283ddf1b5,1,CPTAC-3
7aec753d-4fad-42f3-a5f8-066ed421d069,0,TCGA-LUSC
0cd79b1c-d9c2-4aee-8976-7174cdececae,1,TCGA-LUSC
7b27b23a-d94c-4a9e-bf22-d8209a4bc6ef,2,TCGA-LUSC
7b6781c7-4afb-4e53-a18d-c5ec1ca474bb,2,TCGA-LUSC
7b6abb2a-e346-41af-8c70-4adc14a1ef95,0,CPTAC-3
7b77220f-d9fe-4ed3-afef-3212bb852f30,2,APOLLO-LUAD
7baba012-b5c0-4438-85c2-25911ba10f31,2,CPTAC-3
7bc6d1c2-7d78-4b67-9c0d-8a836047f721,1,TCGA-LUAD
0ce95bee-0c0b-4f29-982f-d94dc269c355,2,CPTAC-3
7c802f6c-03bd-4612-835f-c82f6b8f2137,0,TCGA-LUAD
7c9f8f74-901e-4e95-81b4-373e0d1ed53e,2,CGCI-HTMCP-LC
7cb19688-bac4-41bf-b69e-977ac0da0aa1,1,TCGA-LUAD
7d27e93b-f225-4b30-91b7-5b968d04d783,0,TCGA-LUAD
0d1f21df-73b3-4dd0-9ad4-fd5c7a5d2424,1,TCGA-LUAD
7d639694-3492-4502-ba23-69655f31f7e6,0,TCGA-LUSC
7d6fc752-ce68-4605-bd57-6f76c102e59b,0,TCGA-LUSC
7d832824-0767-4801-b8bb-4ac0a231511f,0,TCGA-LUSC
7d85e288-2101-4270-8a57-3f3185141b30,2,EXCEPTIONAL_RESPONDERS-ER
7dac2a14-4be7-4101-a8ea-70080d788548,1,CPTAC-3
7dc40d65-c112-4490-ab18-9abd95c8825e,0,TCGA-LUSC
0d7c7ed6-8fc3-42c1-9669-297584b110c5,0,TCGA-LUSC
7e17fd9b-6728-4cc4-9e21-1aa72acdf11a,2,EXCEPTIONAL_RESPONDERS-ER
7f05afd7-1908-470d-beaa-45e51daa2808,2,HCMI-CMDC
7f1cdd17-6947-4bc2-8899-d06a94444c56,1,CPTAC-3
7f67633b-3eba-4891-94aa-b3e38f6927ae,2,TCGA-LUAD
7f70c9bb-a18a-45e8-8177-34145a6c0dc9,0,TCGA-LUAD
7f9624e7-0e7b-4a2b-8413-1737f0f7c1d0,0,TCGA-LUAD
7f9d07b6-f233-4056-a0d7-54c42ebfa75b,2,CPTAC-3
7fa09c27-eeb5-414b-ab4e-e392015ed09e,2,CPTAC-3
7fc8ca15-8187-49ad-88ff-d14a7c4c8853,2,CPTAC-3
7feefd0a-9116-463f-a448-8007d2b971a8,2,APOLLO-LUAD
7ffac92b-a35c-4283-882c-806a2e28a963,1,TCGA-LUSC
7fff3f50-1510-4cea-a335-29814fe0ab10,0,TCGA-LUSC
8012d12f-53e2-4f8a-8178-ffb82e1a151b,2,APOLLO-LUAD
801324b1-85a5-4d83-9846-01df05b9008a,1,CPTAC-3
802c880b-9aa2-4bc8-bf7e-4e9a19bd6950,1,CPTAC-3
0d9e4a3d-2b2d-4090-a9d4-9343a75d2150,2,CPTAC-3
808d3c9f-b9df-4b77-8a42-fbb82786d282,0,TCGA-LUSC
80a2c950-c587-4710-a45b-4ada8f5fd6e7,0,CPTAC-3
80f4c1e6-573a-4ac9-bdec-96c0a0da49f0,0,TCGA-LUSC
81152340-ffac-4122-8b21-bef3a474a18e,1,TCGA-LUAD
8148f34c-1ddd-454a-8761-8b76e97e8534,0,TCGA-LUAD
8158f144-c49e-4e33-ba37-40ca8f2b68e9,2,CPTAC-3
816760da-fff8-4002-84b8-2c19415d0375,2,CPTAC-3
8173a955-2e7f-4e1a-af97-90552297b251,1,CPTAC-3
817cb7c0-34de-497c-90b0-d77e9378144b,2,HCMI-CMDC
8186e514-ae06-478e-9ade-c751fe5dd139,1,CPTAC-3
81ce2839-2899-47b4-bad9-86973d660c37,1,CPTAC-3
81d92351-c619-4585-9281-de33eaaabba4,2,TCGA-LUAD
81e7d771-eb01-4025-93c8-83ad7e0f6408,0,TCGA-LUSC
81f72f24-60e5-4d8f-a4de-41ef4a652243,0,TCGA-LUSC
8263ab47-6cd7-4460-a692-982a88a12ada,2,TCGA-LUSC
829f28aa-772e-409f-9563-16a5cfd939a7,2,CPTAC-3
82a68e91-48cc-400b-8520-4abcbff1a163,2,TCGA-LUAD
82c310bb-80f3-4c8c-a971-6fa3f4080946,2,CPTAC-3
0db6b930-2cc9-459e-a62a-c7bd2d4c1895,1,CPTAC-3
82e982fc-138a-48f8-8127-fb20caa019a2,2,TCGA-LUAD
83414dd7-1193-49ff-ae19-fbc804ae2185,1,CPTAC-3
83a964c3-fa57-40ea-a025-c905b844bcf4,0,CGCI-HTMCP-LC
83cc7259-bd8e-4821-90de-7daf02238659,2,CPTAC-3
8448fe40-85ca-4933-b3d7-2ce225157223,2,CPTAC-3
84ba64ac-dac6-48db-9192-bd3c5d6ea5d2,1,CPTAC-3
